timestamp,ontario_demand_mw,market_demand_mw,scheduled_operating_reserve_mw,total_generation_output_mw,total_generation_capability_mw,temperature_c,humidity,forecast_market_demand_next_1h_mw,forecast_market_demand_next_3h_mw
2023-01-01 22:00:00,16420.428514464533,17316.1834485322,2386.3437896307128,17054.29462083567,20154.8077861273,-3.7298871812483045,81.83135476176206,16822.55574442979,17806.374026203517
2023-01-01 23:00:00,15374.037993430411,16543.733186824502,2600.3267898886525,15800.522385585107,20958.463144825142,-9.698992744853827,58.14799077225028,17044.88558084326,16133.571448808554
2023-01-02 00:00:00,16006.680175293903,16703.26375445428,2495.7396842960165,16526.96368044748,20449.067364625385,-6.177530898100731,45.212736220916725,17197.46835271274,17057.31583626419
2023-01-02 01:00:00,16193.287818165432,17409.55163616969,2820.0424147824106,16580.958204118633,20478.48972079566,-3.5563096411605355,42.569673209222366,16451.055553319966,16354.3026118716
2023-01-02 02:00:00,15962.547433092483,16521.44436671387,2256.7860500394245,16489.2147466189,19672.48368040323,-8.60397430968921,84.69059065175222,17202.25866492039,18235.942691548782
2023-01-02 03:00:00,16140.887409559047,17034.32729109299,2344.4469860748163,17200.42145160506,19977.537343903863,-2.497207926617312,51.693133073728546,16812.183748722455,17673.564808395928
2023-01-02 04:00:00,15118.245627391476,16388.718188369592,2614.9356311540596,15736.41340172798,19141.307467924238,-6.40255475967522,43.002651265879386,18096.26384625168,18527.73059139683
2023-01-02 05:00:00,16511.654560938434,17765.532922529415,2601.0497094523016,16559.853411904925,20485.468205576282,-5.166774999173107,35.42042154453761,17924.937436651602,19963.103446860874
2023-01-02 06:00:00,17483.9712626216,17994.05913676825,2548.7167459727475,17976.318479938887,21822.890351165217,-6.406826448917588,49.27847832648112,18184.36757570114,19735.935209079576
2023-01-02 07:00:00,17353.45436408547,18189.24446821083,2675.8463274975816,18100.815783120197,22547.11471718607,3.409112738035751,79.45580718012695,19310.641340345985,19069.97508556242
2023-01-02 08:00:00,18418.93650996095,19139.090519963847,2640.71480392926,19043.060132585935,21911.764596204277,-4.053988898951736,61.700466033865084,19312.10970940337,20663.4400689947
2023-01-02 09:00:00,18225.466809225236,19479.385523809597,2796.7050412550566,18805.114550553826,22456.66495801496,-8.2308437158236,66.62175257624774,19846.946081595823,21336.03713495137
2023-01-02 10:00:00,18596.746718857994,19474.398068018756,2634.207539981694,19210.950726881296,22632.99974971909,-0.7098203515872439,81.11955519452664,21110.254947080688,20710.545627930733
2023-01-02 11:00:00,19943.652829285493,20888.1397369785,2936.1774935503418,20408.881045528567,24509.102652987967,-8.883374599884089,60.641995905351465,20961.548419722512,21720.421851769806
2023-01-02 12:00:00,20080.74665986894,21125.300082709786,2299.6281193179975,20578.085995675592,23895.487854826926,-3.1645456199809785,76.91399229263072,20827.118032983457,21154.40750556406
2023-01-02 13:00:00,20173.8876899335,20709.731602966058,2884.6081279467785,20627.253873182523,24925.773115256598,-11.838680495519103,51.191663903817684,22113.311415441945,20422.00000023897
2023-01-02 14:00:00,20780.909887571735,21770.604464842443,2474.7325786402535,21268.447295715705,24799.4777907651,-9.312744195593723,83.855093142061,20973.9518407467,20493.624299635754
2023-01-02 15:00:00,20184.708479918907,20781.65775477984,2127.299251866969,20631.04417400329,24287.079507459635,-3.212555056523506,38.94069367562262,20548.26851261326,20071.37632714134
2023-01-02 16:00:00,19820.577226477104,20573.64682041625,2033.527839619654,20387.198290880948,23838.078469584652,-1.0461336800183583,71.24147627566323,20059.510540749576,20114.468102875915
2023-01-02 17:00:00,19422.26591572965,20189.22569221684,2475.1331590538784,20214.75101518268,23847.21650370723,-3.314526875240118,68.02831433801472,19703.917492992005,19004.10948283676
2023-01-02 18:00:00,18871.44466865241,19916.647351566233,2750.580238982687,19071.603083353533,23573.280453320862,-4.462593129552962,44.58357529254085,19991.495951525954,18504.899318200954
2023-01-02 19:00:00,18979.39336718445,19641.535247848173,2800.2179993622935,19522.270313150802,22477.36008631451,-5.204414782357155,54.4421999423268,18215.14591956748,16654.403656321152
2023-01-02 20:00:00,18059.5558721987,18817.198680249516,2402.552870076268,18667.428978960124,22259.008095792753,-9.91408796146971,50.64145583885032,18632.514430645177,18277.76606579256
2023-01-02 21:00:00,18144.732524918996,19141.942071236404,2461.1222500364283,18755.73265699281,21655.419923055095,-6.879376833578835,39.724643416624765,17382.347311669633,16785.405265261015
2023-01-02 22:00:00,15771.45074887286,17087.042186306004,2864.2318721257766,16104.603215245617,20056.535019958283,-5.84255508383915,64.23940114754205,17933.093534718002,16432.22564181578
2023-01-02 23:00:00,17059.643203576965,18090.926561790242,2251.198657939028,17458.149909434596,21143.83867661948,0.22848890487566287,84.68349227825827,17325.46179348409,16728.41668483135
2023-01-03 00:00:00,16456.57743861926,17695.75805216523,2427.4764687417196,17150.918476823143,20814.71250628172,-2.6255268417261544,62.979407052669465,16408.136046553558,15321.000621495763
2023-01-03 01:00:00,16034.092329255138,16296.899356458689,2745.2507950080053,16573.534355686905,20519.9254470126,-11.052160621450936,62.2629953439681,16778.471148211363,17389.667504763474
2023-01-03 02:00:00,15418.864030174647,16749.419173848935,2432.0488121287935,15895.315733124728,19211.32158461472,-2.70366412242082,37.015685367727414,15878.603930005986,18410.070000518437
2023-01-03 03:00:00,15328.018387935917,15970.813609832498,2672.8978115559926,15754.89575488865,19848.642344090436,-5.540329121665266,41.96101116818452,17200.516292265227,18240.837245700048
2023-01-03 04:00:00,16632.734892354845,17350.098774876777,2536.4998464885552,17230.757935508762,21964.210338657882,-6.7076880012238345,60.66095445511305,18294.261557290632,19095.68293849878
2023-01-03 05:00:00,16753.331054616323,18235.7658388689,2470.0081736954653,17233.07065683286,21357.010275902743,-1.5532948446365284,84.25892820920356,18488.25979575269,18994.48911465625
2023-01-03 06:00:00,17200.448429430795,18151.541993610484,2386.7419188856147,17899.80789109167,22058.813171324815,0.1239980899838038,78.83038677309294,18176.569238169126,18440.00800978746
2023-01-03 07:00:00,17584.486222349136,18259.53248227481,2480.305943499354,17907.05947013445,21673.722031638426,-0.2748795235352057,52.01045606865838,19126.836432228945,19721.202024711252
2023-01-03 08:00:00,18582.41343482126,19298.88854246608,3103.6497988823025,19022.269600121803,23081.080376243735,-7.356870092890555,62.150212711406375,19254.088149073872,20068.492144605185
2023-01-03 09:00:00,18505.75956959004,18990.80843219599,2460.3988624933886,19262.746505123218,23172.218151656452,-5.2368495034048586,62.63511111270683,19524.523988173172,20696.6066549794
2023-01-03 10:00:00,19148.617684033063,20052.999046848614,2645.234830451492,19659.111692830375,24840.923607599994,-2.674946274385744,69.26803063810915,20482.17599881283,22328.572859273205
2023-01-03 11:00:00,19676.166902094148,20475.371811101093,2674.542610694532,19896.092776989797,23781.404289581627,-0.09781949151056324,69.38910206195693,21123.654214975722,20771.245894443637
2023-01-03 12:00:00,20009.10893959723,21109.942468001227,3135.6936342925446,20844.819983294972,24680.96533731352,-5.91669695138116,74.48962441929868,22675.845355552025,20275.056667705372
2023-01-03 13:00:00,20926.494438905556,22342.180605600533,2794.7425408596728,21480.426923327366,26198.208044347248,-4.742635906655268,36.24855124198412,20781.102012584863,20459.61285294319
2023-01-03 14:00:00,19835.50292762673,20359.33942991672,2191.9332491049427,20469.435091543513,23218.872698068328,-8.425339896024113,82.18400953187229,20685.07428427834,20934.76420199558
2023-01-03 15:00:00,19445.480084689665,20524.26618345364,2730.2624040527335,19789.67631088609,23898.201104532578,-8.784826496322683,38.50310229946233,20310.420579777645,20126.933684556596
2023-01-03 16:00:00,19450.944081794456,19890.97354488513,2772.923706075093,19843.392451262695,24826.630907860894,-0.7498967104232079,58.808005573847,21497.06159906801,18585.783332671348
2023-01-03 17:00:00,20063.27784664655,21093.71542747556,2816.267905199721,20508.54885431327,24748.904692994303,1.4249601142832917,80.97896381795213,19691.971907673807,19539.9312672465
2023-01-03 18:00:00,19254.651419416397,19802.63561425388,2271.87547748191,19589.32516531853,22407.33615265587,-4.288040486321336,59.38344146155399,18564.47257557633,18713.415968563488
2023-01-03 19:00:00,18049.977657516785,18545.99535717593,2586.9050793837555,18469.67593280594,21775.24785323647,0.014131591568096624,38.18184171165584,19617.921497437368,18793.275176571224
2023-01-03 20:00:00,18244.849263657237,19910.022972679464,2519.6686128763727,18542.580536468464,21750.95977090422,-2.5534558998094634,46.46200099059696,18739.22218532252,18635.386638996
2023-01-03 21:00:00,17484.804681364647,19029.186791447784,2693.100492676005,17610.723841844752,22336.403509325046,-6.5804790184204975,63.93333776842113,17902.198567214622,18445.27875952155
2023-01-03 22:00:00,17351.772568284352,18039.380986673965,2510.390826464668,17577.802916279972,21293.369326332537,-2.554417577966344,39.393080894948454,18535.91913915811,15931.673234835125
2023-01-03 23:00:00,17001.784962939753,18472.427212322993,2523.31082283577,17327.367950707594,21909.842505289016,2.152146265863877,56.18389655086482,18385.811694841224,16431.94278446042
2023-01-04 00:00:00,17427.915641431216,18316.047002050138,2290.125194154659,17838.16329453359,21287.879473753488,-4.1433041564398065,51.45466330957024,15800.631532120144,17397.32588317562
2023-01-04 01:00:00,15542.99531310354,16031.73436852574,2764.6414374292694,15948.947850632458,20199.47651914886,2.258574623256024,75.76038139121198,16156.062412705793,18305.974499752952
2023-01-04 02:00:00,15161.757928270586,16256.582390747015,2566.504385590553,15722.713137516803,18953.64373414274,-14.478980416358977,40.50659691677246,17559.046417475995,16593.925557635015
2023-01-04 03:00:00,16340.066076777804,17524.83983730874,2535.992428860773,17132.07022277062,20709.61943781199,-0.7123899824991047,69.13992250793932,17770.011266504298,17380.396100488764
2023-01-04 04:00:00,16738.764798334792,17864.494569731018,2532.7677584403036,17165.928371178823,21219.130368828613,-3.6518117270473147,55.32945354379546,16362.91971514519,18240.9069581615
2023-01-04 05:00:00,16070.30260816014,16463.35007266064,2509.8302823854297,16438.146769977415,20232.092465389404,-5.196029401863472,64.38753402361642,17244.446737978455,20177.67428296521
2023-01-04 06:00:00,16526.372031315877,17083.42763123792,2798.9091130293223,17270.435470039098,21692.725400475167,-3.632956893857991,45.27658859602724,18841.42270781834,19750.620777810487
2023-01-04 07:00:00,17785.562929929085,18966.680565208597,2711.8179407577527,18287.587935246054,22016.874355541422,-11.950275658403571,65.48518423808127,19370.38260113945,19824.149012607086
2023-01-04 08:00:00,18971.517268595133,19525.84843461007,2156.8558793625525,19458.208159292775,22610.664499633218,-4.878687551350048,68.69888637080564,19684.631875156927,20496.14915377171
2023-01-04 09:00:00,18374.927961685058,19580.406234976213,2270.0326197008308,19047.91999314745,22387.78763224341,-2.571549713953014,38.51157823305389,20199.711019075767,20141.79571950031
2023-01-04 10:00:00,19339.18005790558,20130.320900756236,2191.6890728290346,19666.47981659489,23981.888560323256,1.9115761789660644,76.21721337914686,19372.791318768523,21875.47654939768
2023-01-04 11:00:00,18901.019791573726,19307.65287603586,2063.6344601782093,19290.940586788216,22494.205186683164,-6.0730808730945895,78.06270564441206,20812.610890981345,22173.5676676938
2023-01-04 12:00:00,20015.892394844388,20520.20134280643,2794.33707003878,20496.975157642093,24768.39239231342,-7.233974411572751,38.17770278413973,20664.852051063775,21291.60691641564
2023-01-04 13:00:00,20273.895330642827,21310.12227895512,2672.523839815918,21092.587634316358,25110.197429574015,-6.007028174338146,65.15937440486428,22530.50883027393,21108.103774900414
2023-01-04 14:00:00,21060.393200431878,22110.951149366123,2780.780001548415,21168.12268266993,26414.930005615453,-0.33839152919170346,64.70057484861135,21633.965020395906,19655.307765420603
2023-01-04 15:00:00,20007.03181065341,21375.585948568398,2470.744836433197,20532.895332296706,23742.750591896398,-2.684995561361262,35.622920593422165,21244.291685556047,20984.88674809416
2023-01-04 16:00:00,20414.14056554725,21320.1352956325,2711.1017890678427,20750.880536376862,24720.707247477912,-6.119040815068155,52.11732069779757,20182.629327224222,20694.32497936028
2023-01-04 17:00:00,19408.3420639789,20248.542758386608,2715.398984524911,19586.677156785918,24491.38675007009,-1.9469302675465756,83.44628913568738,20439.250387324446,19990.167699084668
2023-01-04 18:00:00,19340.649517527025,20779.918091353284,2168.350099956565,19705.830160323876,22903.359446497765,-3.6116898026078386,62.77253761343715,20286.378525491382,19943.468803918622
2023-01-04 19:00:00,19704.196433539822,20352.376653714862,2822.79952004363,20203.525907315572,24959.727475832846,-0.12542003786844313,81.66059013707525,19924.46258730059,18234.98834582065
2023-01-04 20:00:00,19006.895643194737,19821.90498306694,2495.1182858398197,19512.99219976438,24088.42230872529,-6.8082123755094095,68.7822317938692,19601.089560007214,17569.60801102009
2023-01-04 21:00:00,18512.853672975136,19555.29163390832,2694.957367587459,18887.21724168205,23581.91833391483,-5.310648586391073,36.419525911163824,18115.46505559651,16747.59025648858
2023-01-04 22:00:00,17278.90749358263,17910.19439649718,2492.5734673117327,17891.15956069893,21294.591604100042,-5.56843261252863,38.885659902419604,17325.981673437334,17128.43228720884
2023-01-04 23:00:00,16549.746972774603,17583.72894438806,2262.7443798234367,16700.10078435215,20706.003795266282,-9.854059792528474,71.10894776837115,17176.501447670857,16500.99308196408
2023-01-05 00:00:00,16422.960668406547,17324.281135217836,2671.1148946909407,16820.03888800973,21153.37450614371,-2.8155188917416956,62.72838951845097,17562.651557666188,16521.555365870325
2023-01-05 01:00:00,16284.684904791839,17525.2357678228,2953.867287232456,16946.415819998107,21309.35287403474,-2.9557789112804427,41.357583229993786,17495.619127894945,17649.197194880635
2023-01-05 02:00:00,16175.191625390193,16949.811781185424,2331.6012841083734,16796.35815970751,20058.078668969447,-3.9795461734301565,65.70313391768082,16591.275005714404,17263.777685985453
2023-01-05 03:00:00,15754.839238734721,16463.240327554275,2646.613984157259,16684.75171399065,20509.625172635886,-4.93834853350059,75.5143680284098,17345.042684691107,18457.06250466321
2023-01-05 04:00:00,15956.542209367935,17432.229851542244,2876.4106249166225,16605.929207730598,21146.567822501584,-9.661482968201657,72.6491215066306,17754.953822633004,19713.15434636165
2023-01-05 05:00:00,16376.04901957797,17531.497169372597,2043.3696442386286,16605.12862923027,20764.44129975898,-5.682581291061436,47.30812300160335,19018.11906508612,20157.9269631051
2023-01-05 06:00:00,17581.641942143957,18807.53799252858,2378.8676582870753,18281.380565760806,21783.128880988497,-5.370858066107078,47.909748332802195,19512.89276510857,19626.388514179707
2023-01-05 07:00:00,18161.164807765665,19311.830511915316,2599.076397835684,18569.037420726425,21600.049525292918,-7.209109076886476,83.39189025510568,20203.84373481902,19869.389628764602
2023-01-05 08:00:00,19632.545263223823,20330.351136758483,2482.4481058562988,20436.709247120874,23835.50506573626,-4.6451428466640365,79.37024010763581,19705.83189914951,20397.069629895734
2023-01-05 09:00:00,18960.94249644516,19573.025002132596,2458.286710229279,19713.535663882565,22519.929132801124,-2.383796572741846,50.9168657215436,19544.159365757376,21622.81250393166
2023-01-05 10:00:00,18945.206892969298,19560.47455207036,2327.360511646212,19155.575397195476,23316.407158157814,3.544743604842121,76.20272448345042,20460.49453238715,22113.32825598714
2023-01-05 11:00:00,19540.134382389027,20267.504377827412,2609.966761668219,20095.082308867208,23664.357867427338,-3.3016887486726443,43.08692648662727,21349.54952820949,21856.920642512923
2023-01-05 12:00:00,20034.379911710108,21294.43621367228,2343.595660545474,20483.452356240374,24048.05586632696,-2.969798437108944,44.84205506632822,22288.70559846941,21120.633789609943
2023-01-05 13:00:00,21002.848698167778,21895.14558866622,2166.8334702504976,21439.579750974284,24687.185426761607,-4.297783663064669,44.05980269226727,21640.681973727078,21410.496668027055
2023-01-05 14:00:00,20729.822468009366,21911.791613121542,2207.52206949912,21583.479391720168,25545.231637405002,-11.675084861196165,39.38603875067576,20779.38235891238,20232.677730070332
2023-01-05 15:00:00,19718.97294483706,20865.948400428155,2845.2734191735676,20243.607545505132,24801.880341689226,-4.106055501796868,77.73390580806777,21291.085632250855,19861.75018897589
2023-01-05 16:00:00,20079.67627785881,21460.38260733257,2358.9252478565586,20768.07425575903,24164.844755182155,-3.759079160235894,63.94034491022877,20144.444710218093,19022.54233301579
2023-01-05 17:00:00,19093.47047923506,20233.907321841078,2701.8034064904723,19723.079182990125,24180.01946163652,5.8529684499411445,47.94780462469693,20829.004420398585,19714.6474669644
2023-01-05 18:00:00,19566.615076129703,20530.493558177677,2459.999848760784,20024.195380182126,24213.856222175527,-4.76944385912449,77.4327516363797,18697.953539400078,17854.402101707114
2023-01-05 19:00:00,18451.338391716836,18961.70957963616,2234.2491253032404,18996.137791116285,22970.168060865984,-2.79381063066555,75.13233796964101,19534.597454091036,18888.87941485548
2023-01-05 20:00:00,17924.944663010578,19407.328256007648,2427.0439541602523,18101.025987782694,20936.018269020795,-4.138847078820973,40.04757590638778,18021.56145406632,18817.903534209076
2023-01-05 21:00:00,16785.169006177883,18004.585084642586,2471.7018895454894,17191.960632535425,22334.424745936005,-8.674712150478129,67.2069686867486,17720.564294015745,16000.293228833229
2023-01-05 22:00:00,17440.56828228553,18467.826171536857,2609.7308758792474,17919.881201045682,22463.97645466198,0.5712912580600822,71.09168007628853,18095.692745749828,17001.489864956602
2023-01-05 23:00:00,17188.26510331191,18152.02584060043,2629.3874545226026,17661.848737323635,21549.481263500416,-0.9922678692529034,70.7913668492982,16097.783376955635,16407.742161946237
2023-01-06 00:00:00,15982.920093554632,16348.77082939931,2329.097618322575,16448.052401468092,20572.341761226366,-0.8358722118278124,71.15713539269687,16560.988503716842,16347.75310883492
2023-01-06 01:00:00,16002.056452021205,17028.63348313191,2897.8366693678054,16370.84762249981,20632.62224631532,-7.637549819178956,43.47288928245187,16629.881564139745,17344.62947513805
2023-01-06 02:00:00,15784.311882158667,16525.241842400406,2914.4889958161766,16240.02055769926,21076.95171463427,1.6111772437443967,50.75432271343847,16471.997408213992,17105.936263315118
2023-01-06 03:00:00,15976.746233279624,16384.775515518002,2609.8301833327046,16180.518966932621,20594.227856052657,-9.607404251169124,77.20892542522311,17059.03896116668,19285.805115066756
2023-01-06 04:00:00,15925.899189227071,16680.635778601423,2667.8742119077624,16813.753316763396,19650.439177578693,-1.6525716247989188,79.91958751137747,16944.75508620426,16841.262868593036
2023-01-06 05:00:00,16149.251996399951,17121.551880434447,2415.2682864699514,16387.624536849613,20113.834021529434,4.761822503239914,48.959444328243514,18483.499103463437,18819.21095869455
2023-01-06 06:00:00,17715.878870636323,18727.922346957523,2259.433040070879,18143.86247397348,22555.325532383922,-7.962145300522753,36.15097580888762,17112.858785385233,19910.376508590347
2023-01-06 07:00:00,16442.726125793164,16989.227055262865,2587.3323766127437,17063.949749853276,20362.002380159633,-6.265190918411088,77.9883473583054,18970.138089726708,21375.58989733466
2023-01-06 08:00:00,18426.851421056657,18918.225965123394,2511.99690479691,19185.871721420863,22836.81378215595,-3.6013945396494353,53.85459189125413,19826.20558380031,20331.684545402644
2023-01-06 09:00:00,18896.90140031082,19706.051067077748,2951.2689648632595,19661.14135812729,24402.618443513104,-6.013902616464797,51.47317779799682,21025.29604994879,20509.150204713147
2023-01-06 10:00:00,20044.26352331077,21115.486118026798,3073.9282183298415,20581.595179009528,25508.84151992457,-10.20265372426453,52.34998398443128,20168.91398681552,20542.178697029936
2023-01-06 11:00:00,19649.261277327136,20311.38066345605,2397.4125123868926,19961.521547313183,23657.823097338995,-3.7257481007758906,55.784821198382076,20525.524895784,20985.193554323992
2023-01-06 12:00:00,19938.169579428664,20704.840014148762,2580.3051922402597,20712.954751616384,24107.943801006768,-8.24921485490442,53.913331082746055,20953.453574206855,20410.500844318864
2023-01-06 13:00:00,19961.22932865595,20917.706037998538,2736.9621796737442,20434.74552879585,23840.635298581194,-2.105630277459274,63.32154495667802,21424.20757574756,21727.276876624896
2023-01-06 14:00:00,20560.003660128044,21213.860211542244,2589.7345755759707,20785.084004095814,25361.128844822655,-7.677696936935213,38.94701392490951,20329.042549135527,19652.19537269116
2023-01-06 15:00:00,20006.332616152966,20304.34403671886,2633.781213667311,20500.09751750727,24316.46070251803,2.1997376200701595,83.57700971542576,20669.187079163257,19680.49678475168
2023-01-06 16:00:00,19597.30244620297,20590.521711217883,2870.43430404264,20031.80463202729,24399.90432657269,-7.133013169344949,81.82255172360806,19431.216446391514,18410.648239823535
2023-01-06 17:00:00,19423.947159211628,19799.935456956133,2905.6216170612533,19762.687679526538,25475.14440585497,-5.288246064822703,81.72033233077497,19860.39681009753,19174.19623833358
2023-01-06 18:00:00,18873.934075464622,19872.981122679696,2676.4112677857147,19410.980144888545,23423.226332655155,-0.745931130521321,78.96388120409567,19094.237369558698,18653.748560906406
2023-01-06 19:00:00,18316.72138757006,19150.422215312537,3092.53919511988,18395.134191342047,23559.605120943463,-8.92345726573582,68.01631510908649,18919.798899495134,18519.812868165773
2023-01-06 20:00:00,18238.38898908887,19069.758284885032,2788.752581641787,18434.975856946337,23275.938799619562,-3.0901602615834824,46.05542813742162,18305.707161850085,17453.77774245542
2023-01-06 21:00:00,17543.05663274896,18112.18336899493,2443.076140109571,18056.99598102419,21557.056392120776,1.2285710171297124,37.47417435731862,18359.32521199941,16277.459134938303
2023-01-06 22:00:00,17347.316712077536,18147.720673343585,2816.650144040577,17722.254204995283,21850.677264857473,-10.42993293824491,39.96605323908833,17376.961094747854,14544.00743679804
2023-01-06 23:00:00,16710.61852576121,17347.026385175446,2442.552340901175,17182.252074914966,20480.812319630633,-3.2614645658707833,51.19962502328028,16922.814025662934,15925.664750525062
2023-01-07 00:00:00,14853.519339574425,16607.887566615565,2631.9503848412864,15681.903413421847,18903.11257812715,-2.9604688230063063,60.19415127478927,15049.71657779947,16910.273158050804
2023-01-07 01:00:00,14219.815334682644,14878.654583804731,2782.507199037278,14737.998401773473,18808.99843878257,-0.8727085128907599,84.6626535592397,15806.474552025393,16697.7915101863
2023-01-07 02:00:00,14624.728689462194,15836.288458014136,2461.9166235856565,14816.683808956182,18790.054463965993,-8.947802843512328,56.77217458972996,16281.482759277378,17001.719678818237
2023-01-07 03:00:00,15518.658090967081,16249.096660319316,2775.2041158512357,16185.290922037526,19688.605365569092,-9.281826452337105,61.23230452456884,16280.486813066398,17589.37982194356
2023-01-07 04:00:00,15728.243555832103,16701.179577840383,2650.519028715636,16187.143040229334,19997.45482192766,-1.9122337375324094,69.75786235940403,17223.942038525212,17691.77744174524
2023-01-07 05:00:00,16187.469965173692,17089.75320334839,2342.2434328168993,16974.633383879667,19803.25565667034,-2.812061307067256,44.03669852238981,17599.468053022796,18096.332197585503
2023-01-07 06:00:00,16577.07298332605,17427.454828690756,2207.458616759753,17110.36988214406,20347.081173474686,-2.9980285986164934,81.6413500781128,18357.578083933495,20445.678489607002
2023-01-07 07:00:00,17219.813595744472,18060.78495582482,2217.397502880311,17854.98796991469,21710.242580376605,-2.6142071620120966,61.45173029213671,18351.093938262173,19038.315563667427
2023-01-07 08:00:00,17482.842372867315,18457.090961265603,2528.710059410834,18138.861123238403,22113.92649195274,-6.720098886313963,48.81281728008843,20081.5923636996,19999.45765547818
2023-01-07 09:00:00,18680.72534214437,19993.65355761959,2466.0445700162527,19112.780931167854,22840.49861088726,-3.070985211355986,81.75544931694202,19148.4973788483,18693.200488288487
2023-01-07 10:00:00,18532.142761478597,19092.771791752057,2969.621181496882,18742.788013608744,22474.10593416548,-2.827710106805275,66.2725309279475,19905.654818563264,19486.759577246157
2023-01-07 11:00:00,19755.303636613684,20124.83165848686,2529.0375507859535,20565.273323479185,24700.315445604072,-6.857405672105472,59.18448656246052,19649.755081616997,20685.780023197993
2023-01-07 12:00:00,18923.38102970369,19574.254053202083,2458.5251353601493,19569.83913901993,23171.24403063735,3.4630980445790263,64.0077954980387,20004.205148753197,21140.65100424335
2023-01-07 13:00:00,19131.6640761518,20070.02837082364,2642.3032615341754,19718.70560347995,24015.6284531243,-2.10466831635285,72.41511094526133,20648.368041543647,19624.65988954511
